"x" "Density" "Velocity" "TotalEnergy" "Temperature" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "H2O2" "AR" "N2"
0.03385 0.190046 -722.953 120690 2803.09 0.00234656 0.000663066 0.00424809 0.0137424 0.0125296 0.0806093 2.31302e-06 2.33668e-07 0.885858 0
0.03395 0.1902 -722.348 120816 2802.37 0.00234853 0.000664713 0.00425796 0.0137582 0.0125361 0.0805736 2.31212e-06 2.34642e-07 0.885858 0
0.03405 0.190355 -721.737 120944 2801.64 0.00235052 0.000666381 0.00426796 0.0137742 0.0125426 0.0805374 2.31122e-06 2.35632e-07 0.885858 0
0.03415 0.190511 -721.119 121074 2800.89 0.00235254 0.000668072 0.00427809 0.0137903 0.0125491 0.0805008 2.31031e-06 2.36637e-07 0.885858 0
0.03425 0.190669 -720.496 121205 2800.14 0.00235457 0.000669785 0.00428836 0.0138067 0.0125557 0.0804639 2.30939e-06 2.37661e-07 0.885858 0
0.03435 0.190829 -719.866 121339 2799.38 0.00235662 0.00067152 0.00429875 0.0138233 0.0125624 0.0804265 2.30845e-06 2.38714e-07 0.885858 0
0.03445 0.190991 -719.23 121473 2798.61 0.0023587 0.000673279 0.00430927 0.01384 0.0125691 0.0803887 2.30752e-06 2.39754e-07 0.885858 0
0.03455 0.191155 -718.588 121610 2797.83 0.0023608 0.00067506 0.00431993 0.0138569 0.0125758 0.0803504 2.30657e-06 2.40831e-07 0.885858 0
0.03465 0.19132 -717.939 121748 2797.03 0.00236291 0.000676866 0.00433072 0.0138741 0.0125826 0.0803118 2.30561e-06 2.41931e-07 0.885858 0
0.03475 0.191488 -717.284 121888 2796.22 0.00236505 0.000678696 0.00434165 0.0138914 0.0125894 0.0802727 2.30464e-06 2.43038e-07 0.885858 0
0.03485 0.191657 -716.622 122030 2795.41 0.00236721 0.000680549 0.00435272 0.013909 0.0125963 0.0802332 2.30366e-06 2.44164e-07 0.885858 0
0.03495 0.191829 -715.953 122173 2794.57 0.00236939 0.000682428 0.00436393 0.0139267 0.0126032 0.0801933 2.30266e-06 2.45309e-07 0.885858 0
0.03505 0.192003 -715.278 122318 2793.73 0.00237159 0.000684332 0.00437528 0.0139447 0.0126101 0.080153 2.30165e-06 2.46474e-07 0.885858 0
0.03515 0.192178 -714.596 122465 2792.87 0.00237381 0.000686261 0.00438677 0.0139629 0.0126171 0.0801122 2.30063e-06 2.47659e-07 0.885858 0
0.03525 0.192356 -713.907 122614 2792 0.00237605 0.000688215 0.00439841 0.0139813 0.012624 0.080071 2.29959e-06 2.48865e-07 0.885858 0
0.03535 0.192537 -713.212 122764 2791.11 0.00237832 0.000690196 0.0044102 0.0139999 0.012631 0.0800293 2.29853e-06 2.50093e-07 0.885858 0
0.03545 0.192719 -712.509 122916 2790.21 0.0023806 0.000692204 0.00442213 0.0140187 0.0126381 0.0799872 2.29746e-06 2.51344e-07 0.885858 0
0.03555 0.192904 -711.799 123070 2789.29 0.00238291 0.000694239 0.00443421 0.0140378 0.0126451 0.0799447 2.29637e-06 2.52617e-07 0.885858 0
0.03565 0.193092 -711.082 123225 2788.36 0.00238524 0.000696301 0.00444644 0.0140571 0.0126521 0.0799017 2.29526e-06 2.53913e-07 0.885858 0
0.03575 0.193282 -710.357 123383 2787.41 0.00238759 0.000698391 0.00445883 0.0140766 0.0126592 0.0798583 2.29413e-06 2.55234e-07 0.885858 0
0.03585 0.193475 -709.625 123542 2786.45 0.00238996 0.00070051 0.00447138 0.0140964 0.0126663 0.0798144 2.29298e-06 2.5658e-07 0.885858 0
0.03595 0.19367 -708.886 123703 2785.46 0.00239236 0.000702658 0.00448409 0.0141164 0.0126734 0.0797701 2.29182e-06 2.57951e-07 0.885858 0
0.03605 0.193867 -708.139 123866 2784.46 0.00239477 0.000704836 0.00449695 0.0141367 0.0126805 0.0797253 2.29064e-06 2.59349e-07 0.885858 0
0.03615 0.194068 -707.384 124031 2783.44 0.00239721 0.000707044 0.00450999 0.0141572 0.0126876 0.07968 2.28943e-06 2.60773e-07 0.885858 0
0.03625 0.194271 -706.622 124197 2782.41 0.00239967 0.000709282 0.00452319 0.0141779 0.0126947 0.0796342 2.28821e-06 2.62225e-07 0.885858 0
0.03635 0.194477 -705.852 124366 2781.35 0.00240216 0.000711552 0.00453656 0.0141989 0.0127018 0.079588 2.28697e-06 2.63706e-07 0.885858 0
0.03645 0.194686 -705.073 124537 2780.28 0.00240466 0.000713854 0.00455011 0.0142202 0.0127089 0.0795412 2.28572e-06 2.65215e-07 0.885858 0
0.03655 0.194898 -704.287 124710 2779.19 0.0024072 0.000716189 0.00456384 0.0142417 0.0127161 0.079494 2.28444e-06 2.66755e-07 0.885858 0
0.03665 0.195113 -703.492 124885 2778.07 0.00240975 0.000718557 0.00457774 0.0142635 0.0127232 0.0794462 2.28315e-06 2.68325e-07 0.885858 0
0.03675 0.195331 -702.689 125062 2776.94 0.00241233 0.000720959 0.00459184 0.0142856 0.0127303 0.0793979 2.28185e-06 2.69926e-07 0.885858 0
0.03685 0.195552 -701.877 125241 2775.79 0.00241494 0.000723396 0.00460612 0.014308 0.0127375 0.079349 2.28052e-06 2.71559e-07 0.885858 0
0.03695 0.195776 -701.057 125423 2774.62 0.00241757 0.000725868 0.0046206 0.0143307 0.0127446 0.0792996 2.27919e-06 2.73226e-07 0.885858 0
0.03705 0.196003 -700.228 125607 2773.42 0.00242022 0.000728377 0.00463528 0.0143536 0.0127518 0.0792497 2.27783e-06 2.74926e-07 0.885858 0
0.03715 0.196234 -699.39 125794 2772.21 0.00242291 0.000730924 0.00465015 0.0143769 0.012759 0.0791992 2.27647e-06 2.76661e-07 0.885858 0
0.03725 0.196467 -698.543 125983 2770.97 0.00242562 0.000733508 0.00466524 0.0144004 0.0127661 0.079148 2.27509e-06 2.78432e-07 0.885858 0
0.03735 0.196704 -697.687 126175 2769.72 0.00242835 0.000736131 0.00468053 0.0144243 0.0127733 0.0790963 2.27371e-06 2.80239e-07 0.885858 0
0.03745 0.196945 -696.822 126370 2768.44 0.00243112 0.000738794 0.00469605 0.0144485 0.0127805 0.079044 2.27231e-06 2.82084e-07 0.885858 0
0.03755 0.197189 -695.947 126567 2767.14 0.00243391 0.000741497 0.00471178 0.014473 0.0127877 0.0789911 2.27091e-06 2.83966e-07 0.885858 0
0.03765 0.197436 -695.062 126768 2765.82 0.00243673 0.000744242 0.00472774 0.0144978 0.0127949 0.0789375 2.2695e-06 2.85888e-07 0.885858 0
0.03775 0.197687 -694.168 126971 2764.48 0.00243958 0.00074703 0.00474393 0.014523 0.0128021 0.0788833 2.26808e-06 2.87851e-07 0.885858 0
0.03785 0.197941 -693.264 127177 2763.11 0.00244247 0.00074986 0.00476036 0.0145485 0.0128094 0.0788284 2.26666e-06 2.89855e-07 0.885858 0
0.03795 0.198199 -692.349 127387 2761.73 0.00244538 0.000752736 0.00477703 0.0145743 0.0128166 0.0787729 2.26523e-06 2.91901e-07 0.885858 0
0.03805 0.198461 -691.425 127600 2760.32 0.00244832 0.000755657 0.00479395 0.0146005 0.0128239 0.0787166 2.2638e-06 2.93991e-07 0.885858 0
0.03815 0.198727 -690.49 127816 2758.88 0.00245129 0.000758624 0.00481112 0.0146271 0.0128312 0.0786597 2.26238e-06 2.96126e-07 0.885858 0
0.03825 0.198996 -689.544 128035 2757.43 0.0024543 0.000761639 0.00482855 0.014654 0.0128385 0.078602 2.26095e-06 2.98307e-07 0.885858 0
0.03835 0.199269 -688.588 128258 2755.94 0.00245734 0.000764703 0.00484625 0.0146813 0.0128458 0.0785436 2.25953e-06 3.00535e-07 0.885858 0
0.03845 0.199546 -687.621 128485 2754.44 0.00246041 0.000767816 0.00486422 0.014709 0.0128531 0.0784844 2.25811e-06 3.02811e-07 0.885858 0
0.03855 0.199828 -686.642 128716 2752.91 0.00246352 0.000770981 0.00488246 0.0147371 0.0128604 0.0784245 2.25669e-06 3.05138e-07 0.885858 0
0.03865 0.200113 -685.652 128950 2751.36 0.00246666 0.000774198 0.00490099 0.0147655 0.0128678 0.0783638 2.25529e-06 3.07516e-07 0.885858 0
0.03875 0.200403 -684.651 129189 2749.78 0.00246984 0.000777468 0.00491981 0.0147944 0.0128751 0.0783023 2.25389e-06 3.09946e-07 0.885858 0
0.03885 0.200696 -683.637 129431 2748.17 0.00247305 0.000780793 0.00493893 0.0148237 0.0128825 0.07824 2.2525e-06 3.12431e-07 0.885858 0
0.03895 0.200995 -682.612 129678 2746.54 0.0024763 0.000784174 0.00495835 0.0148534 0.0128899 0.0781768 2.25113e-06 3.14972e-07 0.885858 0
0.03905 0.201297 -681.574 129929 2744.89 0.00247958 0.000787612 0.00497808 0.0148835 0.0128974 0.0781128 2.24977e-06 3.17571e-07 0.885858 0
0.03915 0.201604 -680.524 130185 2743.2 0.0024829 0.00079111 0.00499813 0.0149141 0.0129048 0.0780479 2.24843e-06 3.20229e-07 0.885858 0
0.03925 0.201916 -679.462 130445 2741.49 0.00248626 0.000794667 0.00501851 0.0149451 0.0129122 0.0779821 2.2471e-06 3.22948e-07 0.885858 0
0.03935 0.202232 -678.386 130710 2739.75 0.00248966 0.000798286 0.00503922 0.0149766 0.0129197 0.0779155 2.2458e-06 3.25731e-07 0.885858 0
0.03945 0.202553 -677.298 130980 2737.99 0.0024931 0.000801968 0.00506027 0.0150086 0.0129272 0.0778479 2.24451e-06 3.28578e-07 0.885858 0
0.03955 0.202879 -676.195 131255 2736.19 0.00249658 0.000805716 0.00508167 0.015041 0.0129347 0.0777793 2.24325e-06 3.31493e-07 0.885858 0
0.03965 0.20321 -675.08 131535 2734.37 0.0025001 0.000809529 0.00510343 0.0150739 0.0129422 0.0777098 2.24202e-06 3.34477e-07 0.885858 0
0.03975 0.203546 -673.95 131820 2732.51 0.00250366 0.000813411 0.00512556 0.0151073 0.0129497 0.0776393 2.24081e-06 3.37533e-07 0.885858 0
0.03985 0.203888 -672.806 132111 2730.63 0.00250726 0.000817363 0.00514807 0.0151412 0.0129572 0.0775678 2.23964e-06 3.40664e-07 0.885858 0
0.03995 0.204234 -671.647 132407 2728.71 0.00251091 0.000821386 0.00517096 0.0151756 0.0129648 0.0774953 2.23849e-06 3.43871e-07 0.885858 0
0.04005 0.204586 -670.474 132710 2726.76 0.00251459 0.000825484 0.00519425 0.0152106 0.0129723 0.0774217 2.23739e-06 3.47157e-07 0.885858 0
0.04015 0.204944 -669.285 133018 2724.78 0.00251833 0.000829657 0.00521794 0.0152461 0.0129799 0.0773471 2.23632e-06 3.50526e-07 0.885858 0
0.04025 0.205307 -668.081 133332 2722.77 0.00252211 0.000833908 0.00524205 0.0152821 0.0129874 0.0772713 2.23529e-06 3.53979e-07 0.885858 0
0.04035 0.205676 -666.861 133652 2720.72 0.00252593 0.000838238 0.00526658 0.0153188 0.0129949 0.0771945 2.2343e-06 3.57521e-07 0.885858 0
0.04045 0.206052 -665.625 133979 2718.64 0.0025298 0.000842651 0.00529156 0.015356 0.0130025 0.0771165 2.23336e-06 3.61155e-07 0.885858 0
0.04055 0.206433 -664.373 134313 2716.52 0.00253371 0.000847149 0.00531698 0.0153938 0.01301 0.0770373 2.23246e-06 3.64884e-07 0.885858 0
0.04065 0.206821 -663.104 134653 2714.36 0.00253768 0.000851733 0.00534287 0.0154322 0.0130175 0.0769569 2.23162e-06 3.68711e-07 0.885858 0
0.04075 0.207215 -661.818 135001 2712.17 0.00254169 0.000856406 0.00536923 0.0154713 0.013025 0.0768753 2.23083e-06 3.72643e-07 0.885858 0
0.04085 0.207616 -660.513 135355 2709.93 0.00254576 0.000861172 0.00539607 0.015511 0.0130325 0.0767925 2.2301e-06 3.76679e-07 0.885858 0
0.04095 0.208024 -659.192 135717 2707.66 0.00254987 0.000866033 0.00542342 0.0155513 0.0130399 0.0767083 2.22943e-06 3.80827e-07 0.885858 0
0.04105 0.208438 -657.851 136087 2705.34 0.00255403 0.000870991 0.00545128 0.0155924 0.0130474 0.0766229 2.22883e-06 3.85091e-07 0.885858 0
0.04115 0.208861 -656.492 136465 2702.98 0.00255825 0.000876051 0.00547967 0.0156341 0.0130547 0.0765361 2.22829e-06 3.89475e-07 0.885858 0
0.04125 0.20929 -655.113 136851 2700.58 0.00256252 0.000881214 0.00550861 0.0156766 0.0130621 0.0764479 2.22783e-06 3.93985e-07 0.885858 0
0.04135 0.209727 -653.715 137246 2698.13 0.00256684 0.000886485 0.00553811 0.0157198 0.0130694 0.0763583 2.22744e-06 3.98627e-07 0.885858 0
0.04145 0.210173 -652.296 137649 2695.63 0.00257122 0.000891866 0.00556819 0.0157638 0.0130766 0.0762672 2.22713e-06 4.03406e-07 0.885858 0
0.04155 0.210626 -650.857 138061 2693.09 0.00257565 0.000897363 0.00559886 0.0158086 0.0130838 0.0761747 2.22691e-06 4.08329e-07 0.885858 0
0.04165 0.211088 -649.396 138483 2690.49 0.00258014 0.000902978 0.00563015 0.0158541 0.0130909 0.0760806 2.22677e-06 4.13402e-07 0.885858 0
0.04175 0.211559 -647.913 138914 2687.84 0.00258469 0.000908715 0.00566207 0.0159005 0.0130979 0.075985 2.22673e-06 4.18633e-07 0.885858 0
0.04185 0.212039 -646.408 139355 2685.13 0.0025893 0.00091458 0.00569465 0.0159478 0.0131048 0.0758878 2.22679e-06 4.24031e-07 0.885858 0
0.04195 0.212528 -644.88 139806 2682.37 0.00259396 0.000920576 0.0057279 0.015996 0.0131116 0.0757889 2.22696e-06 4.29602e-07 0.885858 0
0.04205 0.213028 -643.328 140268 2679.55 0.00259869 0.000926708 0.00576184 0.0160451 0.0131182 0.0756883 2.22724e-06 4.35357e-07 0.885858 0
0.04215 0.213537 -641.752 140741 2676.66 0.00260348 0.000932981 0.00579651 0.0160951 0.0131248 0.075586 2.22763e-06 4.41304e-07 0.885858 0
0.04225 0.214057 -640.15 141225 2673.71 0.00260833 0.000939401 0.00583191 0.0161462 0.0131311 0.0754819 2.22815e-06 4.47455e-07 0.885858 0
0.04235 0.214588 -638.523 141720 2670.69 0.00261324 0.000945973 0.00586809 0.0161982 0.0131373 0.075376 2.2288e-06 4.53821e-07 0.885858 0
0.04245 0.21513 -636.869 142228 2667.6 0.00261822 0.000952704 0.00590505 0.0162514 0.0131433 0.0752681 2.22959e-06 4.60413e-07 0.885858 0
0.04255 0.215685 -635.188 142747 2664.44 0.00262326 0.000959598 0.00594284 0.0163056 0.0131491 0.0751584 2.23053e-06 4.67245e-07 0.885858 0
0.04265 0.216252 -633.479 143280 2661.19 0.00262837 0.000966663 0.00598148 0.016361 0.0131547 0.0750467 2.23163e-06 4.74331e-07 0.885858 0
0.04275 0.216832 -631.741 143826 2657.86 0.00263355 0.000973906 0.00602099 0.0164175 0.01316 0.0749329 2.23289e-06 4.81685e-07 0.885858 0
0.04285 0.217425 -629.973 144386 2654.45 0.0026388 0.000981334 0.00606142 0.0164753 0.0131649 0.074817 2.23434e-06 4.89325e-07 0.885858 0
0.04295 0.218033 -628.173 144960 2650.95 0.00264411 0.000988954 0.00610278 0.0165344 0.0131696 0.0746989 2.23597e-06 4.97268e-07 0.885858 0
0.04305 0.218655 -626.342 145549 2647.35 0.00264949 0.000996775 0.00614513 0.0165948 0.0131739 0.0745786 2.23781e-06 5.05532e-07 0.885858 0
0.04315 0.219293 -624.477 146154 2643.66 0.00265495 0.0010048 0.00618849 0.0166566 0.0131779 0.074456 2.23987e-06 5.14137e-07 0.885858 0
0.04325 0.219947 -622.578 146774 2639.86 0.00266047 0.00101305 0.0062329 0.0167198 0.0131814 0.0743311 2.24216e-06 5.23107e-07 0.885858 0
0.04335 0.220618 -620.644 147412 2635.95 0.00266607 0.00102153 0.0062784 0.0167846 0.0131845 0.0742037 2.2447e-06 5.32464e-07 0.885858 0
0.04345 0.221306 -618.673 148066 2631.93 0.00267174 0.00103024 0.00632504 0.0168509 0.0131871 0.0740737 2.24752e-06 5.42234e-07 0.885858 0
0.04355 0.222013 -616.664 148739 2627.79 0.00267749 0.00103921 0.00637286 0.0169188 0.0131892 0.0739411 2.25063e-06 5.52444e-07 0.885858 0
0.04365 0.222739 -614.615 149431 2623.53 0.00268331 0.00104843 0.00642191 0.0169884 0.0131908 0.0738059 2.25405e-06 5.63124e-07 0.885858 0
0.04375 0.223486 -612.524 150144 2619.14 0.00268921 0.00105793 0.00647224 0.0170599 0.0131917 0.0736678 2.25781e-06 5.74307e-07 0.885858 0
0.04385 0.224254 -610.391 150877 2614.62 0.00269518 0.00106771 0.0065239 0.0171331 0.013192 0.0735268 2.26194e-06 5.86028e-07 0.885858 0
0.04395 0.225044 -608.214 151632 2609.95 0.00270124 0.00107779 0.00657696 0.0172083 0.0131916 0.0733827 2.26646e-06 5.98326e-07 0.885858 0
0.04405 0.225858 -605.989 152411 2605.14 0.00270737 0.00108819 0.00663147 0.0172855 0.0131905 0.0732356 2.2714e-06 6.11241e-07 0.885858 0
0.04415 0.226695 -603.717 153214 2600.18 0.00271359 0.00109892 0.0066875 0.0173648 0.0131886 0.0730852 2.27681e-06 6.2482e-07 0.885858 0
0.04425 0.227559 -601.394 154043 2595.05 0.00271989 0.00110999 0.00674512 0.0174464 0.0131859 0.0729313 2.28271e-06 6.39114e-07 0.885858 0
0.04435 0.22845 -599.018 154900 2589.76 0.00272627 0.00112144 0.0068044 0.0175303 0.0131823 0.072774 2.28915e-06 6.54177e-07 0.885858 0
0.04445 0.229369 -596.587 155786 2584.29 0.00273274 0.00113326 0.00686542 0.0176166 0.0131777 0.0726129 2.29617e-06 6.70071e-07 0.885858 0
0.04455 0.230319 -594.098 156702 2578.63 0.00273929 0.00114549 0.00692827 0.0177054 0.013172 0.072448 2.30382e-06 6.86862e-07 0.885858 0
0.04465 0.2313 -591.548 157651 2572.79 0.00274593 0.00115816 0.00699304 0.017797 0.0131653 0.0722791 2.31215e-06 7.04627e-07 0.885858 0
0.04475 0.232314 -588.935 158635 2566.74 0.00275265 0.00117127 0.00705982 0.0178914 0.0131573 0.072106 2.32122e-06 7.23448e-07 0.885858 0
0.04485 0.233364 -586.255 159656 2560.47 0.00275947 0.00118487 0.00712872 0.0179888 0.0131481 0.0719284 2.33109e-06 7.43419e-07 0.885858 0
0.04495 0.234452 -583.504 160716 2553.98 0.00276637 0.00119898 0.00719986 0.0180894 0.0131375 0.0717463 2.34183e-06 7.64644e-07 0.885858 0
0.04505 0.23558 -580.68 161818 2547.26 0.00277335 0.00121363 0.00727334 0.0181933 0.0131254 0.0715593 2.35351e-06 7.87239e-07 0.885858 0
0.04515 0.23675 -577.777 162966 2540.28 0.00278043 0.00122886 0.0073493 0.0183008 0.0131117 0.0713673 2.36622e-06 8.11338e-07 0.885858 0
0.04525 0.237966 -574.792 164161 2533.04 0.00278759 0.0012447 0.00742789 0.018412 0.0130962 0.0711699 2.38004e-06 8.37089e-07 0.885858 0
0.04535 0.23923 -571.718 165408 2525.52 0.00279484 0.00126119 0.00750926 0.0185272 0.0130789 0.0709669 2.39509e-06 8.64662e-07 0.885858 0
0.04545 0.240547 -568.552 166711 2517.69 0.00280218 0.00127839 0.00759356 0.0186467 0.0130594 0.070758 2.41147e-06 8.94251e-07 0.885858 0
0.04555 0.241919 -565.288 168073 2509.55 0.00280959 0.00129633 0.00768099 0.0187708 0.0130378 0.0705427 2.4293e-06 9.26078e-07 0.885858 0
0.04565 0.243351 -561.918 169501 2501.07 0.0028171 0.00131509 0.00777174 0.0188997 0.0130136 0.0703209 2.44874e-06 9.60398e-07 0.885858 0
0.04575 0.244848 -558.435 170998 2492.22 0.00282468 0.00133471 0.00786602 0.019034 0.0129868 0.070092 2.46994e-06 9.97506e-07 0.885858 0
0.04585 0.246415 -554.833 172572 2482.99 0.00283234 0.00135527 0.00796406 0.0191739 0.0129569 0.0698555 2.49308e-06 1.03774e-06 0.885858 0
0.04595 0.248059 -551.102 174230 2473.33 0.00284008 0.00137684 0.00806611 0.01932 0.0129239 0.069611 2.51838e-06 1.08151e-06 0.885858 0
0.04605 0.249785 -547.233 175978 2463.22 0.0028479 0.00139952 0.00817246 0.0194728 0.0128872 0.069358 2.54605e-06 1.12928e-06 0.885858 0
0.04615 0.251602 -543.214 177826 2452.62 0.0028558 0.00142338 0.00828338 0.0196331 0.0128465 0.0690956 2.5764e-06 1.18161e-06 0.885858 0
0.04625 0.253519 -539.034 179784 2441.5 0.0028638 0.00144854 0.0083992 0.0198017 0.0128013 0.0688232 2.60973e-06 1.23915e-06 0.885858 0
0.04635 0.255544 -534.679 181863 2429.79 0.00287191 0.00147512 0.00852023 0.0199795 0.0127512 0.0685397 2.64643e-06 1.3027e-06 0.885858 0
0.04645 0.257691 -530.134 184077 2417.45 0.00288017 0.00150325 0.0086468 0.0201679 0.0126954 0.068244 2.68698e-06 1.3732e-06 0.885858 0
0.04655 0.259973 -525.38 186441 2404.42 0.00288866 0.00153307 0.00877922 0.0203687 0.0126332 0.0679345 2.73194e-06 1.45183e-06 0.885858 0
0.04665 0.262404 -520.397 188973 2390.63 0.0028975 0.00156473 0.00891772 0.0205842 0.0125637 0.0676093 2.78204e-06 1.53999e-06 0.885858 0
0.04675 0.265004 -515.163 191695 2376 0.00290691 0.0015984 0.00906241 0.020818 0.0124858 0.0672655 2.83822e-06 1.63943e-06 0.885858 0
0.04685 0.267795 -509.65 194632 2360.42 0.00291727 0.00163423 0.00921314 0.021075 0.0123983 0.066899 2.90172e-06 1.75232e-06 0.885858 0
0.04695 0.270802 -503.827 197814 2343.8 0.00292922 0.00167236 0.0093693 0.0213627 0.0122993 0.0665038 2.97426e-06 1.88141e-06 0.885858 0
0.04705 0.274056 -497.659 201278 2326.01 0.00294386 0.00171285 0.00952945 0.0216928 0.0121867 0.0660707 3.05828e-06 2.0301e-06 0.885858 0
0.04715 0.277594 -491.103 205066 2306.89 0.00296303 0.00175563 0.00969077 0.0220836 0.012058 0.0655851 3.15734e-06 2.20279e-06 0.885858 0
0.04725 0.281461 -484.113 209233 2286.27 0.00298985 0.00180039 0.00984812 0.0225639 0.0119096 0.065024 3.27677e-06 2.40511e-06 0.885858 0
0.04735 0.285711 -476.634 213841 2263.95 0.00302957 0.0018463 0.00999252 0.0231801 0.0117369 0.0643501 3.42474e-06 2.64419e-06 0.885858 0
0.04745 0.290406 -468.611 218966 2239.68 0.00309099 0.00189168 0.0101089 0.0240068 0.0115335 0.0635032 3.61401e-06 2.92878e-06 0.885858 0
0.04755 0.295617 -459.989 224698 2213.21 0.00318872 0.00193332 0.0101729 0.0251631 0.01129 0.0623864 3.86428e-06 3.26885e-06 0.885858 0
0.04765 0.301417 -450.735 231127 2184.26 0.00334666 0.00196543 0.0101464 0.0268379 0.0109915 0.0608457 4.20602e-06 3.67236e-06 0.885858 0
0.04775 0.30786 -440.873 238333 2152.63 0.00360288 0.00197805 0.00997324 0.0293226 0.0106121 0.0586438 4.68379e-06 4.13517e-06 0.885858 0
0.04785 0.314938 -430.546 246331 2118.3 0.00401495 0.00195509 0.00957626 0.0330449 0.0101063 0.0554341 5.35754e-06 4.6124e-06 0.885858 0
0.04795 0.322503 -420.116 254986 2081.72 0.00466201 0.00187295 0.00886261 0.038575 0.00939661 0.0507611 6.29085e-06 4.95933e-06 0.885858 0
0.04805 0.330166 -410.24 263883 2044.24 0.00563293 0.00170268 0.00774694 0.0465265 0.00837092 0.0441491 7.51127e-06 4.87156e-06 0.885858 0
0.04815 0.337249 -401.799 272252 2008.6 0.00698118 0.00142178 0.00620663 0.0572195 0.00692052 0.035379 8.93368e-06 4.00497e-06 0.885858 0
0.04825 0.34297 -395.552 279145 1978.64 0.00863604 0.00104027 0.00436633 0.0700421 0.00505651 0.0249875 1.03044e-05 2.45435e-06 0.885858 0
0.04835 0.346842 -391.69 283910 1957.43 0.0103257 0.000626392 0.0025459 0.082929 0.00305537 0.0146468 1.12861e-05 9.92193e-07 0.885858 0
0.04845 0.348953 -389.786 286577 1945.22 0.0116642 0.000287013 0.00114115 0.0930403 0.00140411 0.00659327 1.12621e-05 2.40595e-07 0.885858 0
0.04855 0.34421 -400.044 282462 1928.03 0.0124331 8.86718e-05 0.000346104 0.098826 0.000425727 0.00201413 7.77576e-06 3.62157e-08 0.885858 0
0.04865 0.17196 -922.223 151621 1382.32 0.0127244 1.29753e-05 4.57534e-05 0.10102 4.81743e-05 0.000288891 1.2966e-06 5.02768e-09 0.885858 0
0.04875 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04885 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04895 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04905 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04915 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04925 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04935 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04945 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04955 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04965 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04975 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04985 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.04995 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05005 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05015 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05025 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05035 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05045 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05055 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05065 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05075 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05085 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05095 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05105 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05115 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05125 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05135 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.05145 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
